Package Name,License,Homepage,Pypi Link,Author,Summary,Docker images
pyspellchecker,MIT License,https://github.com/barrust/pyspellchecker,https://pypi.org/project/pyspellchecker/,Tyler Barrus barrust@gmail.com,Pure python spell checker based on work by Peter Norvig,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
pyspnego,MIT License,,https://pypi.org/project/pyspnego/,Jordan Borean <jborean93@gmail.com>,Windows Negotiate Authentication Client and Server,"demisto/winrm, demisto/py-ews, demisto/sharepoint, demisto/smbprotocol, demisto/ansible-runner, demisto/auth-utils, demisto/panw-iot, demisto/tidy"
pytest,MIT License,https://docs.pytest.org/en/latest/,https://pypi.org/project/pytest/,"Holger Krekel, Bruno Oliveira, Ronny Pfannschmidt, Floris Bruynooghe, Brianna Laugher, Florian Bruhin and others",pytest: simple powerful testing with Python,"demisto/xsoar-tools-hf, demisto/py3-native, demisto/xsoar-tools, demisto/parse-emails, demisto/demisto-sdk"
pytest-freezegun,MIT License,https://github.com/ktosiek/pytest-freezegun,https://pypi.org/project/pytest-freezegun/,Tomasz Kontusz tomasz.kontusz@gmail.com,Wrap tests with fixtures in freeze_time,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
python-daemon,Apache Software License,https://pagure.io/python-daemon/,https://pypi.org/project/python-daemon/,Ben Finney ben+python@benfinney.id.au,Library to implement a well-behaved Unix daemon process.,"demisto/ansible-runner, demisto/tidy"
python-dateutil,"Apache Software License, BSD License",https://dateutil.readthedocs.io,https://pypi.org/project/python-dateutil/,Gustavo Niemeyer gustavo@niemeyer.net,Extensions to the standard Python datetime module,"demisto/pytz, demisto/unrar, demisto/pdfx, demisto/7zip, demisto/openpyxl, demisto/xlrd, demisto/dateutil, demisto/pysmb, demisto/ml-telemetry, demisto/exchangelib, demisto/xmlparser, demisto/exchange, demisto/ews, demisto/threatconnect, demisto/panads3, demisto/dl, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
python-docx,MIT License,https://github.com/python-openxml/python-docx,https://pypi.org/project/python-docx/,Steve Canny python-docx@googlegroups.com,Create and update Microsoft Word .docx files.,"demisto/word-parser, demisto/docxpy, demisto/office-utils, demisto/py3-native, demisto/sane-doc-reports"
python-dotenv,BSD License,https://github.com/theskumar/python-dotenv,https://pypi.org/project/python-dotenv/,Saurabh Kumar me+github@saurabh-kumar.com,Add .env support to your django/flask apps in development and deployments,"demisto/xsoar-tools-hf, demisto/axonius, demisto/lacework, demisto/py3-native, demisto/keepercommander, demisto/chromium, demisto/xsoar-tools, demisto/py42, demisto/demisto-sdk"
python-http-client,MIT,https://github.com/sendgrid/python-http-client,https://pypi.org/project/python-http-client/,Elmer Thomas help@twilio.com,"HTTP REST client, simplified for Python","demisto/sendgrid, demisto/py3-native, demisto/py3-tools, demisto/py3-tools-ubi"
python-json-logger,BSD License,http://github.com/madzak/python-json-logger,https://pypi.org/project/python-json-logger/,Zakaria Zajac zak@madzak.com,A python library adding a json log formatter,"demisto/opencti-v4, demisto/vendors-sdk"
python-libnmap,Apache Software License,http://pypi.python.org/pypi/python-libnmap/,https://pypi.org/project/python-libnmap/,Ronald Bister mini.pelle@gmail.com,"Python NMAP library enabling you to start async nmap tasks, parse and compare/diff scan results","demisto/nmap, demisto/py3-native, demisto/netutils"
python-magic,MIT License,http://github.com/ahupp/python-magic,https://pypi.org/project/python-magic/,Adam Hupp adam@hupp.org,File type identification using libmagic,"demisto/opencti-v4.1.2, demisto/opencti, demisto/opencti-v4, demisto/pcap-miner, demisto/py3-native, demisto/vendors-sdk, demisto/parse-emails"
python-pptx,MIT License,https://github.com/scanny/python-pptx,https://pypi.org/project/python-pptx/,Steve Canny python-pptx@googlegroups.com,Generate and manipulate Open XML PowerPoint (.pptx) files,"demisto/office-utils, demisto/py3-native"
python-rl_threat_hunting,MIT,,,,ReversingLabs TC team threat hunting library,demisto/reversinglabs-sdk-py3
python-snap7,MIT License,,https://pypi.org/project/python-snap7/,Gijs Molenaar <gijsmolenaar@gmail.com>,Python wrapper for the snap7 library,demisto/panw-iot
python-snappy,BSD License,http://github.com/andrix/python-snappy,https://pypi.org/project/python-snappy/,Andres Moreira andres@andresmoreira.com,Python library for the snappy compression library from Google,demisto/pykafka
python-string-utils,MIT License,https://github.com/daveoncode/python-string-utils,https://pypi.org/project/python-string-utils/,Davide Zanotti davidezanotti@gmail.com,Utility functions for strings validation and manipulation.,demisto/ansible-runner
python-whois,MIT License,https://github.com/richardpenman/whois,https://pypi.org/project/python-whois/,Richard Penman richard.penman@gmail.com,Whois querying and parsing of domain registration information.,"demisto/ippysocks3, demisto/ippysocks, demisto/dnstwist, demisto/ippysocks-py3, demisto/py3-native"
pytimeparse,MIT License,https://github.com/wroberts/pytimeparse,https://pypi.org/project/pytimeparse/,Will Roberts wildwilhelm@gmail.com,Time expression parser,demisto/rubrik-polaris-sdk-py3
pytmv1,Apache Software License,,https://pypi.org/project/pytmv1/,Thomas Legros <thomas_legros@trendmicro.com>,Python library for Trend Micro Vision One,demisto/pytmv1
pytz,MIT License,http://pythonhosted.org/pytz,https://pypi.org/project/pytz/,Stuart Bishop stuart@stuartbishop.net,"World timezone definitions, modern and historical","demisto/pytz, demisto/dateutil, demisto/exchangelib, demisto/xmlparser, demisto/exchange, demisto/iso8601, demisto/ews, demisto/threatconnect, demisto/panads3, demisto/dl, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
pytz-deprecation-shim,Apache Software License,https://github.com/pganssle/pytz-deprecation-shim,https://pypi.org/project/pytz-deprecation-shim/,Paul Ganssle paul@ganssle.io,Shims to make deprecation of pytz easier,"demisto/ippysocks3, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/xsoar-tools-hf, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/cloudshare, demisto/geopy, demisto/jmespath, demisto/stix2, demisto/zabbix, demisto/python_pancloud, demisto/trustar, demisto/sharepoint"
pyunpack,BSD License,https://github.com/ponty/pyunpack,https://pypi.org/project/pyunpack/,ponty,unpack archive files,demisto/unrar
pyvim,BSD 3-Clause License,https://github.com/jonathanslenders/pyvim,https://pypi.org/project/pyvim/,Jonathan Slenders,Pure Python Vi Implementation,demisto/vmware
PyVirtualDisplay,BSD License,https://github.com/ponty/pyvirtualdisplay,https://pypi.org/project/PyVirtualDisplay/,ponty,"python wrapper for Xvfb, Xephyr and Xvnc","demisto/py3-native, demisto/chromium"
pyvmomi,Apache Software License,https://github.com/vmware/pyvmomi,https://pypi.org/project/pyvmomi/,"VMware, Inc. jhu@vmware.com",VMware vSphere Python SDK,"demisto/ansible-runner, demisto/vmware"
PyWavelets,MIT License,https://github.com/PyWavelets/pywt,https://pypi.org/project/PyWavelets/,,"PyWavelets, wavelet transform module","demisto/dl, demisto/dl-languages, demisto/python-phash"
